App ID,App Name,Category,Rating,Number of Reviews,Installs,Size (MB),Price (USD),Content Rating,Type,Developer Name,Last Updated,Android Version,Current Version,In-App Purchases,Ad Supported,App Revenue (USD),User Engagement Score
app37177,App_2807,Photography,3.3,325133,473186,239.45,6.5,Everyone,Paid,Developer J,2024-10-11,10.0 and up,1.0,Yes,No,3207434.41,3.8
app21673,App_4375,Education,4.4,301369,4356455,100.57,0.0,Mature 17+,Free,Developer H,2024-12-14,7.0 and up,5.1,No,Yes,3181018.42,9.15
app33186,App_5138,Finance,4.2,319748,8479537,288.3,17.66,Everyone 10+,Paid,Developer H,2024-04-03,10.0 and up,5.1,Yes,Yes,155515322.32,7.61
app21070,App_2301,Social,3.3,243600,1764378,368.81,3.35,Mature 17+,Paid,Developer A,2024-12-31,6.0 and up,1.0,Yes,Yes,6599367.92,2.51
app12619,App_2465,Social,3.7,473567,4592165,480.56,0.0,Everyone 10+,Free,Developer J,2024-02-15,5.0 and up,3.2,Yes,No,756541.08,7.92
app12647,App_2345,Photography,1.2,225402,4202118,49.64,0.0,Mature 17+,Free,Developer J,2024-10-28,6.0 and up,6.3,No,No,634206.81,3.01
app71300,App_4095,Productivity,2.2,268611,229925,352.43,0.0,Teen,Free,Developer A,2024-05-06,8.0 and up,6.3,Yes,No,20918.19,9.53
app80574,App_8334,Health & Fitness,3.1,329592,6042105,494.36,7.13,Mature 17+,Paid,Developer J,2024-09-09,6.0 and up,3.2,No,Yes,43447963.1,2.81
app91384,App_9164,Health & Fitness,1.2,379868,1293413,200.63,0.0,Teen,Free,Developer G,2024-01-28,10.0 and up,5.1,No,Yes,43196.16,5.83
app39578,App_4999,Finance,4.5,498069,1462676,80.09,0.0,Mature 17+,Free,Developer J,2024-01-11,8.0 and up,2.5,No,No,737654.02,6.39
app42520,App_4327,Health & Fitness,2.5,78132,7209586,63.71,0.0,Mature 17+,Free,Developer B,2024-03-05,8.0 and up,5.1,Yes,No,6270388.88,3.94
app98424,App_5764,Education,2.1,80874,3145893,339.06,0.0,Everyone 10+,Free,Developer H,2024-05-05,8.0 and up,5.1,Yes,No,520322.68,9.52
app52419,App_7741,Finance,2.3,242868,4627865,151.74,0.0,Everyone,Free,Developer B,2024-11-10,4.1 and up,3.2,No,No,128948.85,2.1
app21602,App_9453,Music,3.2,280003,6600250,462.42,13.53,Mature 17+,Paid,Developer F,2024-12-02,8.0 and up,6.3,No,Yes,89301382.5,3.46
app97552,App_7265,Game,1.5,434686,6653322,102.86,0.0,Everyone 10+,Free,Developer E,2024-12-17,8.0 and up,6.3,No,Yes,3676051.48,9.35
app26054,App_8864,Finance,1.4,325062,2587235,54.73,0.0,Everyone,Free,Developer G,2024-11-17,5.0 and up,4.0,Yes,Yes,2035787.74,3.95
app75393,App_1493,Photography,4.3,215288,5058259,79.41,0.0,Everyone 10+,Free,Developer G,2024-09-08,10.0 and up,5.1,No,No,717206.07,9.02
app69938,App_3503,Education,4.6,221299,7538899,316.08,13.79,Everyone 10+,Paid,Developer I,2024-02-04,10.0 and up,6.3,No,No,104465642.13,8.23
app10844,App_2293,Finance,2.1,201403,6784166,315.06,0.0,Everyone,Free,Developer H,2024-01-05,7.0 and up,7.4,No,Yes,532916.79,8.33
app10606,App_9303,Game,2.8,49881,8896780,274.32,0.0,Everyone,Free,Developer I,2024-04-20,4.1 and up,2.5,Yes,Yes,1399459.57,2.67
app86676,App_1171,Finance,3.5,486467,3482982,439.54,3.93,Teen,Paid,Developer J,2024-10-11,5.0 and up,5.1,No,Yes,14918086.66,3.69
app13451,App_7681,Health & Fitness,1.4,349255,7974435,331.48,10.5,Everyone,Paid,Developer G,2024-07-11,6.0 and up,5.1,No,No,86090424.33,4.26
app87063,App_4089,Music,1.9,68336,6778416,26.07,10.48,Teen,Paid,Developer F,2024-03-08,8.0 and up,2.5,No,Yes,74925904.14,6.29
app65570,App_6874,Music,4.1,322002,6028856,371.55,15.27,Everyone,Paid,Developer E,2024-11-12,8.0 and up,2.5,No,Yes,92101953.4,7.58
app72085,App_5051,Education,3.4,18821,1162670,254.58,10.27,Everyone 10+,Paid,Developer F,2024-12-14,7.0 and up,7.4,Yes,No,11942911.79,4.93
app97542,App_3280,Education,2.7,335299,4091580,169.15,16.42,Everyone,Paid,Developer B,2024-08-23,4.1 and up,1.0,Yes,Yes,70774290.92,4.3
app16410,App_6166,Music,3.4,281134,5691177,88.53,17.57,Everyone 10+,Paid,Developer C,2024-11-17,6.0 and up,1.0,No,No,102757665.98,8.35
app67014,App_9941,Education,3.9,169273,1110991,374.07,5.6,Everyone 10+,Paid,Developer B,2024-12-06,9.0 and up,5.1,Yes,No,6447029.38,7.82
app29203,App_5806,Music,2.3,134199,9335858,445.28,13.26,Mature 17+,Paid,Developer A,2024-07-08,5.0 and up,5.1,No,Yes,126338409.62,8.46
app87682,App_5396,Shopping,4.1,482438,6164345,142.36,0.0,Mature 17+,Free,Developer A,2024-02-19,8.0 and up,1.0,No,Yes,1645903.05,7.88
app15203,App_2927,Social,2.4,322697,1020573,326.65,0.0,Teen,Free,Developer G,2024-04-15,5.0 and up,4.0,Yes,No,0.0,6.18
app78432,App_8348,Productivity,2.9,247484,7360398,300.86,9.99,Everyone 10+,Paid,Developer E,2024-12-13,7.0 and up,7.4,No,No,76346954.34,9.0
app73162,App_6709,Travel,4.3,26024,1702871,406.87,0.0,Mature 17+,Free,Developer H,2024-11-10,9.0 and up,5.1,No,Yes,244965.71,6.77
app90171,App_1287,Music,3.0,215965,1062203,285.36,19.96,Mature 17+,Paid,Developer G,2024-07-18,5.0 and up,6.3,Yes,Yes,21906199.61,8.04
app84895,App_1510,Shopping,4.2,150950,6724943,111.57,12.9,Everyone 10+,Paid,Developer H,2024-09-18,10.0 and up,1.0,Yes,Yes,90148475.46,3.06
app60742,App_6596,Travel,2.2,187634,7412597,357.08,0.0,Everyone,Free,Developer E,2024-03-30,7.0 and up,6.3,Yes,No,482850.28,6.3
app93147,App_7357,Photography,4.7,401527,3384441,303.42,5.55,Everyone 10+,Paid,Developer I,2024-06-19,10.0 and up,2.5,Yes,No,19716965.88,4.62
app55303,App_7336,Photography,1.4,95646,6371080,428.54,9.28,Everyone 10+,Paid,Developer J,2024-09-06,9.0 and up,1.0,Yes,No,63997574.56,4.95
app33771,App_3558,Game,4.4,403551,1129436,12.92,0.0,Everyone 10+,Free,Developer F,2024-11-17,7.0 and up,6.3,No,Yes,145027.15,3.56
app91190,App_6636,Social,4.3,393965,9404237,288.61,0.0,Everyone 10+,Free,Developer H,2024-11-18,6.0 and up,1.0,No,No,2755586.77,3.39
app17288,App_7034,Game,3.7,196555,1184831,454.6,8.49,Mature 17+,Paid,Developer E,2024-01-13,8.0 and up,6.3,Yes,No,10690094.72,1.23
app12074,App_6111,Finance,2.2,61771,3066779,136.91,10.93,Teen,Paid,Developer F,2024-01-18,8.0 and up,4.0,No,No,33844790.99,9.78
app47153,App_1225,Education,3.9,275970,8144259,130.81,14.32,Everyone 10+,Paid,Developer G,2024-03-09,9.0 and up,7.4,No,Yes,120134415.85,5.22
app22483,App_7729,Shopping,3.3,42705,3514692,217.47,5.42,Mature 17+,Paid,Developer E,2024-02-12,4.1 and up,5.1,No,No,19049630.64,3.2
app86415,App_7768,Travel,2.9,215992,3260175,42.6,0.0,Mature 17+,Free,Developer C,2024-05-01,5.0 and up,7.4,Yes,Yes,588651.67,5.41
app52745,App_4343,Social,1.9,302416,7001213,439.8,14.06,Everyone 10+,Paid,Developer J,2024-12-28,8.0 and up,1.0,No,No,104310905.35,1.26
app12656,App_4526,Travel,3.6,398501,470410,204.53,0.0,Mature 17+,Free,Developer J,2024-06-19,5.0 and up,4.0,No,No,118383.7,4.84
app87842,App_2074,Music,4.6,378655,2400247,385.87,0.0,Teen,Free,Developer H,2024-09-19,4.1 and up,7.4,No,No,0.0,8.5
app43394,App_2718,Social,4.9,187026,3638678,14.79,1.86,Everyone,Paid,Developer H,2024-08-03,6.0 and up,5.1,Yes,Yes,6922314.26,2.49
app40811,App_6392,Game,2.2,117069,3890247,418.11,7.46,Everyone,Paid,Developer B,2024-06-03,5.0 and up,6.3,No,No,29127211.92,9.82
app87832,App_3297,Photography,3.9,272192,7786050,44.87,0.0,Teen,Free,Developer C,2024-04-19,4.1 and up,3.2,No,No,3074546.29,8.43
app34711,App_5402,Shopping,1.5,78002,4235296,94.2,0.0,Everyone 10+,Free,Developer G,2024-09-24,6.0 and up,3.2,Yes,No,0.0,1.81
app87291,App_2385,Finance,3.2,166517,592005,491.58,0.0,Everyone 10+,Free,Developer D,2024-07-21,6.0 and up,2.5,Yes,No,239470.21,4.43
app67163,App_1430,Game,3.8,106753,4604414,334.02,3.51,Everyone 10+,Paid,Developer H,2024-05-05,9.0 and up,3.2,No,Yes,18272683.23,7.3
app51122,App_1165,Productivity,3.7,469657,8217348,279.19,0.0,Everyone,Free,Developer F,2024-09-13,7.0 and up,6.3,No,Yes,1027716.76,2.35
app99644,App_9449,Music,2.6,84882,9790668,281.77,12.14,Teen,Paid,Developer E,2024-07-28,5.0 and up,5.1,No,Yes,118858709.52,8.47
app80928,App_2209,Social,2.5,72667,3330231,482.63,0.0,Everyone 10+,Free,Developer J,2024-09-20,9.0 and up,6.3,Yes,No,934841.53,2.11
app95089,App_4148,Music,1.6,23702,8251453,312.56,10.88,Teen,Paid,Developer F,2024-05-13,4.1 and up,5.1,Yes,Yes,94094788.32,1.68
app87215,App_4459,Photography,2.3,172183,6554068,150.17,0.0,Everyone,Free,Developer B,2024-03-12,4.1 and up,3.2,Yes,No,3790144.68,9.97
app31512,App_3047,Music,2.9,464431,6976180,422.68,4.67,Everyone,Paid,Developer H,2024-11-13,8.0 and up,6.3,No,No,37282243.76,7.11
app93538,App_3544,Productivity,1.3,301788,5034017,58.64,0.0,Everyone 10+,Free,Developer J,2024-09-30,8.0 and up,7.4,Yes,Yes,1199450.96,2.04
app63272,App_5197,Finance,4.9,42408,2168411,18.42,0.0,Teen,Free,Developer B,2024-04-06,7.0 and up,4.0,Yes,No,331987.75,1.66
app16741,App_6157,Shopping,3.8,175591,8155457,360.55,18.01,Mature 17+,Paid,Developer B,2024-02-02,10.0 and up,5.1,Yes,No,146879780.57,1.92
app84756,App_8901,Social,2.6,248414,4231251,328.75,0.0,Everyone 10+,Free,Developer F,2024-08-24,7.0 and up,3.2,Yes,Yes,2749575.5,7.63
app30995,App_6930,Travel,4.0,174356,1858379,357.22,14.43,Mature 17+,Paid,Developer A,2024-12-05,10.0 and up,5.1,No,No,28287324.99,6.37
app49389,App_8836,Game,3.0,216430,2617017,459.01,11.07,Mature 17+,Paid,Developer E,2024-11-15,9.0 and up,1.0,No,Yes,29097161.41,3.7
app82669,App_8434,Travel,5.0,21364,716726,290.46,0.0,Mature 17+,Free,Developer A,2024-01-11,9.0 and up,1.0,No,Yes,132247.64,6.94
app79124,App_3122,Health & Fitness,1.2,498062,5695792,466.3,12.82,Everyone,Paid,Developer H,2024-12-04,8.0 and up,1.0,No,No,76332975.51,1.8
app96639,App_2080,Game,4.6,149999,4620561,125.56,0.0,Everyone 10+,Free,Developer A,2024-10-02,6.0 and up,1.0,Yes,Yes,0.0,8.74
app37742,App_3268,Education,2.9,266836,1230207,418.81,0.0,Everyone 10+,Free,Developer I,2024-03-29,9.0 and up,4.0,No,No,485388.13,1.4
app47370,App_6243,Shopping,4.4,455603,9697271,410.32,10.35,Teen,Paid,Developer D,2024-11-27,5.0 and up,4.0,Yes,Yes,101322818.11,7.23
app27881,App_9566,Productivity,4.8,138627,6227838,30.03,13.13,Everyone,Paid,Developer B,2024-10-12,5.0 and up,2.5,Yes,No,82375545.12,2.71
app73148,App_6926,Productivity,4.6,449291,2925062,183.68,0.0,Everyone 10+,Free,Developer J,2024-05-23,9.0 and up,1.0,No,No,93135.52,4.5
app37630,App_9344,Shopping,3.7,78290,948172,83.39,0.0,Everyone,Free,Developer E,2024-10-04,6.0 and up,7.4,Yes,No,3252.24,1.93
app83936,App_1564,Photography,2.6,333004,8180012,202.65,5.31,Everyone 10+,Paid,Developer G,2024-09-08,9.0 and up,6.3,No,No,45936242.69,2.11
app76944,App_9527,Social,1.3,266492,523486,5.69,1.73,Everyone,Paid,Developer B,2024-08-17,9.0 and up,5.1,Yes,Yes,905630.78,3.7
app38115,App_3517,Productivity,1.2,493076,877224,235.96,0.46,Teen,Paid,Developer C,2024-09-30,9.0 and up,6.3,No,Yes,1240394.3,8.02
app54473,App_6809,Game,2.8,33551,9833830,257.44,11.58,Everyone,Paid,Developer H,2024-12-10,4.1 and up,5.1,Yes,No,114262410.18,4.11
app60148,App_5018,Photography,1.3,272310,9147230,169.4,0.0,Teen,Free,Developer H,2024-12-15,5.0 and up,6.3,No,No,955041.77,8.06
app95592,App_2713,Health & Fitness,1.2,70749,2834951,261.89,0.0,Everyone 10+,Free,Developer H,2024-01-21,10.0 and up,7.4,Yes,Yes,995761.97,9.76
app50358,App_9319,Productivity,1.0,338041,7940373,393.71,0.0,Everyone,Free,Developer E,2024-05-06,4.1 and up,7.4,No,Yes,1052278.69,8.15
app52341,App_2387,Shopping,4.8,132762,9651424,238.43,19.92,Everyone,Paid,Developer C,2024-04-26,6.0 and up,6.3,No,No,195447477.62,3.25
app22227,App_5169,Productivity,2.9,137125,2698558,287.11,9.91,Everyone 10+,Paid,Developer C,2024-02-03,8.0 and up,6.3,Yes,No,27953610.08,9.98
app84635,App_7314,Health & Fitness,1.0,33425,2083893,233.0,0.0,Everyone,Free,Developer B,2024-05-13,7.0 and up,1.0,Yes,No,1760587.78,1.66
app34562,App_2928,Shopping,3.6,340237,8226175,141.6,1.57,Everyone 10+,Paid,Developer F,2024-11-24,8.0 and up,6.3,No,Yes,15668740.54,5.95
app46400,App_3583,Shopping,1.2,490263,4297249,344.75,0.0,Everyone 10+,Free,Developer A,2024-10-02,8.0 and up,5.1,No,Yes,165343.84,7.29
app93884,App_9844,Productivity,5.0,422958,3655651,113.49,1.17,Teen,Paid,Developer J,2024-08-11,9.0 and up,1.0,Yes,Yes,7169028.01,9.09
app53223,App_6218,Productivity,2.1,153118,9505682,189.85,5.5,Everyone 10+,Paid,Developer C,2024-01-23,7.0 and up,5.1,Yes,Yes,54320350.11,8.56
app64867,App_9350,Productivity,3.2,403883,8802733,353.24,0.0,Mature 17+,Free,Developer J,2024-11-14,9.0 and up,4.0,No,No,584582.84,7.26
app24412,App_1632,Health & Fitness,1.9,343671,1179785,432.37,12.17,Everyone 10+,Paid,Developer A,2024-03-06,8.0 and up,1.0,No,No,14810274.86,3.63
app41625,App_8375,Music,2.9,258427,8805546,401.08,0.0,Teen,Free,Developer H,2024-08-29,9.0 and up,3.2,No,No,2975132.42,1.98
app64101,App_1961,Photography,3.6,387808,4411972,128.85,0.32,Mature 17+,Paid,Developer B,2024-01-18,8.0 and up,4.0,No,No,1630412.14,2.72
app53688,App_2538,Game,4.7,261746,3500509,62.02,0.0,Mature 17+,Free,Developer C,2024-11-14,6.0 and up,1.0,Yes,No,1973454.58,4.11
app77784,App_7348,Education,3.5,393080,6086020,273.25,15.27,Mature 17+,Paid,Developer H,2024-09-04,8.0 and up,4.0,No,Yes,93235145.2,2.21
app71140,App_6338,Game,2.3,385820,4638305,384.86,0.91,Mature 17+,Paid,Developer J,2024-01-05,10.0 and up,7.4,Yes,Yes,4341155.26,6.55
app29732,App_4375,Education,1.1,83357,7229009,278.87,17.04,Mature 17+,Paid,Developer E,2024-05-23,10.0 and up,5.1,No,Yes,123671934.93,7.01
app91230,App_2276,Finance,2.0,216811,6131101,446.67,17.66,Everyone,Paid,Developer I,2024-08-23,6.0 and up,4.0,No,Yes,110472639.48,7.85
app67875,App_8735,Education,1.6,261500,3221564,149.79,0.0,Mature 17+,Free,Developer E,2024-09-17,6.0 and up,5.1,No,No,2181296.64,3.92
app80647,App_7517,Music,1.8,233173,9622360,417.01,14.21,Mature 17+,Paid,Developer H,2024-09-24,4.1 and up,5.1,No,No,137912497.66,5.97
app33831,App_2336,Music,4.3,341328,8655474,404.01,6.33,Teen,Paid,Developer H,2024-01-13,6.0 and up,5.1,No,Yes,56453418.8,5.93
app10299,App_5171,Travel,3.9,815,4263888,285.4,0.0,Everyone,Free,Developer H,2024-11-15,8.0 and up,5.1,No,Yes,168437.17,6.98
app48478,App_5567,Finance,1.8,164820,4434378,118.02,0.0,Mature 17+,Free,Developer H,2024-05-24,4.1 and up,3.2,No,No,383497.42,3.1
app65004,App_8373,Health & Fitness,3.9,378859,4278935,395.08,0.0,Everyone,Free,Developer A,2024-03-23,5.0 and up,5.1,Yes,No,1576645.55,4.29
app30370,App_1724,Music,3.8,294024,5903466,425.71,3.57,Everyone 10+,Paid,Developer F,2024-10-26,10.0 and up,7.4,Yes,No,22717944.95,9.31
app79405,App_4290,Photography,3.3,142982,2439506,27.18,0.0,Teen,Free,Developer I,2024-09-04,9.0 and up,6.3,Yes,Yes,1459053.06,5.96
app32710,App_8599,Travel,1.9,169731,402277,12.56,0.0,Mature 17+,Free,Developer D,2024-04-23,10.0 and up,1.0,No,No,41789.56,6.09
app32053,App_9828,Productivity,4.6,299902,3302328,107.41,0.15,Everyone,Paid,Developer B,2024-04-26,10.0 and up,6.3,No,No,744157.17,8.87
app45005,App_9570,Finance,1.4,379988,7940502,370.55,15.11,Everyone 10+,Paid,Developer D,2024-06-13,7.0 and up,2.5,No,Yes,121357910.04,8.62
app33536,App_3029,Social,3.0,109517,677522,94.63,14.54,Everyone,Paid,Developer A,2024-02-23,10.0 and up,4.0,Yes,Yes,9851169.88,8.6
app16639,App_8269,Social,1.1,68757,3951989,172.09,6.45,Mature 17+,Paid,Developer C,2024-08-16,9.0 and up,6.3,Yes,Yes,26346255.0,7.62
app94583,App_6812,Travel,2.1,307469,3353396,152.25,15.37,Everyone 10+,Paid,Developer J,2024-10-23,4.1 and up,7.4,Yes,No,52855317.27,9.48
app78234,App_4354,Photography,2.9,251983,9727488,110.44,0.0,Mature 17+,Free,Developer H,2024-05-31,5.0 and up,4.0,Yes,Yes,1872201.92,6.54
app69053,App_3345,Music,1.2,114860,3663787,121.88,18.29,Everyone 10+,Paid,Developer I,2024-09-26,8.0 and up,7.4,No,Yes,68576474.13,4.9
app90714,App_8949,Education,2.2,443589,2609528,204.89,10.8,Everyone,Paid,Developer G,2024-06-08,9.0 and up,4.0,No,Yes,28633680.45,3.23
app38407,App_8343,Social,4.3,420078,6862010,343.69,16.13,Everyone,Paid,Developer B,2024-05-26,4.1 and up,7.4,Yes,No,111360651.11,4.85
app81365,App_7046,Social,4.0,432100,6893204,63.0,14.9,Mature 17+,Paid,Developer I,2024-10-10,8.0 and up,6.3,Yes,No,102765186.18,7.25
app72861,App_1150,Health & Fitness,3.8,318937,4990361,200.8,0.0,Teen,Free,Developer A,2024-09-23,4.1 and up,5.1,Yes,Yes,714770.42,1.89
app47902,App_8523,Productivity,1.7,476366,8155899,298.36,5.43,Everyone 10+,Paid,Developer J,2024-03-07,10.0 and up,7.4,No,Yes,45227593.07,8.1
app55709,App_5712,Productivity,2.8,119745,4828048,127.19,7.24,Mature 17+,Paid,Developer G,2024-12-17,5.0 and up,2.5,Yes,Yes,38247770.55,6.67
app53453,App_8152,Productivity,3.0,416864,4997842,289.23,0.0,Everyone,Free,Developer H,2024-10-01,4.1 and up,5.1,Yes,No,645425.41,5.77
app37855,App_5559,Finance,3.9,124103,7119106,173.46,5.15,Teen,Paid,Developer H,2024-05-10,10.0 and up,7.4,Yes,Yes,37520898.48,4.68
app79471,App_3187,Productivity,2.0,165464,7174927,149.34,19.8,Everyone 10+,Paid,Developer C,2024-03-15,9.0 and up,1.0,No,Yes,142274946.65,3.0
app57328,App_7406,Finance,3.8,241387,9311369,324.65,0.23,Teen,Paid,Developer A,2024-08-03,9.0 and up,4.0,Yes,No,7431430.74,5.97
app23216,App_5115,Photography,2.7,445309,4694083,250.24,0.0,Teen,Free,Developer J,2024-05-18,8.0 and up,6.3,Yes,Yes,524165.76,1.99
app98150,App_2529,Social,4.3,398683,5759673,78.18,14.17,Mature 17+,Paid,Developer C,2024-06-17,5.0 and up,4.0,Yes,No,84530802.06,5.39
app41829,App_6833,Education,4.5,213517,3212375,67.24,0.0,Mature 17+,Free,Developer J,2024-04-21,10.0 and up,5.1,No,No,106203.53,3.25
app29242,App_7551,Education,2.8,454507,6717074,236.53,0.0,Teen,Free,Developer B,2024-05-11,10.0 and up,4.0,Yes,Yes,2229377.63,7.97
app89354,App_7689,Photography,2.6,456916,565292,235.11,2.69,Mature 17+,Paid,Developer D,2024-12-22,10.0 and up,1.0,Yes,No,2080083.01,8.42
app16547,App_9827,Education,1.4,321747,7449497,203.85,0.0,Mature 17+,Free,Developer B,2024-03-31,6.0 and up,1.0,Yes,No,56892.98,4.47
app42665,App_4163,Productivity,2.1,37186,7759925,495.57,10.93,Everyone,Paid,Developer C,2024-09-19,9.0 and up,2.5,No,Yes,84815980.25,5.51
app41542,App_2141,Finance,4.0,234971,8121445,204.76,19.74,Everyone,Paid,Developer A,2024-05-10,8.0 and up,3.2,Yes,No,161696183.56,1.41
app30207,App_5139,Social,3.1,459492,2510887,360.79,14.7,Mature 17+,Paid,Developer D,2024-04-22,7.0 and up,5.1,No,Yes,36982081.77,4.68
app30113,App_1504,Shopping,2.4,211205,2612969,119.22,0.0,Everyone,Free,Developer J,2024-04-06,5.0 and up,3.2,Yes,Yes,132239.37,5.11
app27289,App_7909,Music,3.9,107519,3861434,378.07,0.0,Mature 17+,Free,Developer H,2024-11-19,9.0 and up,7.4,Yes,Yes,1033912.96,7.6
app76723,App_6144,Productivity,3.6,468036,7718933,436.48,19.21,Everyone,Paid,Developer G,2024-05-11,7.0 and up,3.2,Yes,No,150736316.62,5.44
app59905,App_6327,Health & Fitness,1.8,312402,5464311,70.55,0.0,Everyone 10+,Free,Developer F,2024-01-23,6.0 and up,4.0,No,Yes,4883366.37,1.89
app16248,App_4277,Shopping,4.4,305211,3540726,111.26,3.28,Everyone,Paid,Developer E,2024-05-14,10.0 and up,3.2,No,No,13271195.19,1.97
app19607,App_1438,Shopping,2.9,41530,2228162,165.5,0.0,Teen,Free,Developer I,2024-09-29,4.1 and up,4.0,Yes,Yes,717525.91,3.32
app40653,App_7897,Music,4.0,147312,7317336,39.74,1.39,Everyone,Paid,Developer B,2024-08-19,10.0 and up,7.4,Yes,No,17435853.77,9.18
app76252,App_3139,Productivity,2.8,199710,7503681,289.61,16.39,Teen,Paid,Developer G,2024-02-05,9.0 and up,2.5,Yes,Yes,122985331.59,8.81
app77050,App_7991,Finance,2.4,50722,69051,294.2,0.0,Teen,Free,Developer B,2024-06-30,9.0 and up,2.5,No,Yes,0.0,5.18
app45945,App_2301,Productivity,1.5,219582,8320370,440.62,0.37,Teen,Paid,Developer D,2024-12-13,4.1 and up,1.0,No,Yes,5011732.3,7.11
app37602,App_3639,Productivity,4.1,286973,8442703,262.78,0.0,Everyone,Free,Developer D,2024-02-17,6.0 and up,3.2,Yes,No,3269532.93,6.86
app71559,App_3578,Health & Fitness,1.1,53835,4071629,90.1,12.07,Everyone 10+,Paid,Developer J,2024-12-31,9.0 and up,3.2,Yes,Yes,50512600.63,7.69
app72193,App_6288,Photography,1.2,202902,8139134,337.25,0.0,Mature 17+,Free,Developer B,2024-08-30,10.0 and up,5.1,Yes,No,3084931.82,2.98
app77474,App_3209,Travel,1.2,468450,5885899,495.7,10.03,Everyone,Paid,Developer A,2024-06-04,9.0 and up,7.4,No,No,59870841.82,3.25
app98958,App_4519,Education,4.0,61640,6697269,316.51,7.4,Everyone 10+,Paid,Developer F,2024-08-17,8.0 and up,5.1,Yes,Yes,49559790.6,5.7
app85948,App_7126,Shopping,4.0,155164,396230,83.13,2.28,Teen,Paid,Developer C,2024-04-23,9.0 and up,4.0,No,No,998531.92,1.33
app44547,App_9598,Social,3.4,173532,5876337,320.54,0.0,Mature 17+,Free,Developer J,2024-11-01,6.0 and up,5.1,Yes,No,2352899.15,1.34
app21534,App_4016,Productivity,5.0,196962,2317618,223.53,6.77,Everyone 10+,Paid,Developer E,2024-12-23,7.0 and up,5.1,Yes,No,17221144.72,6.71
app44940,App_4988,Productivity,3.6,256933,2654845,73.3,0.0,Everyone 10+,Free,Developer B,2024-01-02,8.0 and up,6.3,No,No,96169.94,2.88
app33844,App_7483,Travel,3.2,407091,2180695,479.66,0.0,Everyone,Free,Developer A,2024-10-31,9.0 and up,2.5,No,No,0.0,9.71
app90711,App_6201,Productivity,2.0,357588,1191367,118.72,0.0,Everyone,Free,Developer E,2024-05-27,6.0 and up,6.3,Yes,Yes,266019.72,7.04
app71664,App_8404,Game,3.9,446716,1354749,90.98,2.23,Mature 17+,Paid,Developer E,2024-06-20,8.0 and up,3.2,Yes,Yes,4104149.15,3.95
app57015,App_4891,Health & Fitness,1.6,1642,4337400,180.96,0.0,Everyone 10+,Free,Developer F,2024-05-09,4.1 and up,6.3,Yes,No,1881584.81,2.83
app53049,App_2777,Music,4.5,76931,9501299,89.38,0.0,Everyone,Free,Developer I,2024-11-26,5.0 and up,2.5,Yes,No,277086.06,6.89
app76207,App_8080,Game,4.5,413121,7835277,319.75,0.0,Everyone,Free,Developer F,2024-06-01,9.0 and up,6.3,Yes,No,294946.3,5.49
app79463,App_7180,Travel,2.5,325652,4305845,400.81,14.66,Mature 17+,Paid,Developer E,2024-10-22,9.0 and up,5.1,Yes,No,63988627.47,2.91
app89317,App_2782,Travel,3.7,282090,8321608,58.2,0.0,Mature 17+,Free,Developer H,2024-06-16,4.1 and up,3.2,No,Yes,1258390.64,9.46
app48309,App_6277,Music,1.1,155055,1572065,404.32,10.26,Teen,Paid,Developer H,2024-06-23,5.0 and up,2.5,No,No,16271673.36,1.5
app36592,App_8132,Social,3.8,393178,950466,490.7,0.0,Teen,Free,Developer G,2024-12-02,6.0 and up,4.0,Yes,Yes,742944.59,3.56
app69850,App_5487,Finance,4.7,119432,9849149,189.57,5.41,Everyone 10+,Paid,Developer F,2024-02-03,9.0 and up,1.0,Yes,Yes,53434486.33,6.98
app92368,App_6548,Travel,1.9,307237,2073296,399.37,12.28,Everyone,Paid,Developer J,2024-07-05,7.0 and up,7.4,No,Yes,26001515.79,5.09
app23128,App_8460,Photography,3.6,149306,3156772,96.87,0.0,Everyone 10+,Free,Developer C,2024-10-16,4.1 and up,5.1,No,Yes,2410234.51,4.02
app39460,App_3364,Shopping,1.7,99522,1948054,54.41,7.54,Everyone 10+,Paid,Developer C,2024-12-08,6.0 and up,7.4,Yes,Yes,14764121.62,8.45
app32202,App_9981,Travel,2.5,267812,5299497,88.77,0.0,Mature 17+,Free,Developer E,2024-05-23,4.1 and up,6.3,Yes,Yes,788283.54,7.74
app46085,App_3944,Social,3.2,52981,1915624,499.61,1.47,Teen,Paid,Developer J,2024-04-23,8.0 and up,4.0,No,Yes,4008673.67,9.81
app54122,App_1804,Shopping,2.4,414727,4508439,260.51,14.69,Teen,Paid,Developer G,2024-07-18,8.0 and up,2.5,Yes,Yes,66516712.71,4.91
app96637,App_9446,Travel,2.9,139612,1049365,73.86,0.0,Everyone 10+,Free,Developer H,2024-02-05,5.0 and up,6.3,No,No,161834.84,9.66
app74010,App_1049,Education,2.1,237691,4721287,227.22,10.01,Everyone 10+,Paid,Developer A,2024-04-16,10.0 and up,2.5,No,No,47336079.65,4.02
app78835,App_4331,Education,1.7,390525,4315024,124.97,9.0,Teen,Paid,Developer I,2024-01-25,6.0 and up,5.1,Yes,Yes,39650816.27,9.52
app93929,App_7001,Productivity,2.0,418132,973721,365.83,0.0,Mature 17+,Free,Developer B,2024-10-08,10.0 and up,7.4,Yes,No,425937.64,7.17
